Q7378729,Q3131021,2019-01-09,https://arquivo.pt/wayback/20190109044951/https://www.sabado.pt/portugal/politica/amp/vistos-gold-rui-rio-sempre-acreditou-na-inocencia-de-miguel-macedo
Q156781,Q7155277,2003-05-27,https://publico.pt/1149708
Q610788,Q11794196,2016-02-12,https://arquivo.pt/wayback/20160212212821/http://zap.aeiou.pt/costa-elogia-gravata-vermelha-de-nuno-magalhaes-em-dia-de-classico-100867
Q610788,Q22252746,2019-05-22,https://arquivo.pt/wayback/20190522141717/https://www.jornaldenegocios.pt/economia/politica/amp/costa-confirma-leitao-marques-como-candidata-ao-parlamento-europeu
Q439377,Q57615,2019-03-30,https://arquivo.pt/wayback/20190330211607/https://www.jn.pt/nacional/videos/interior/assuncao-cristas-orgulhosa-do-passado-com-passos-coelho-9127294.html
Q13581124,Q57615,2017-01-27,https://arquivo.pt/wayback/20170127031256/http://www.jornaldenegocios.pt/empresas/banca---financas/detalhe/maria-luis-albuquerque-passos-coelho-nao-mostrou-preocupacao-especifica-sobre-caixa
Q16498018,Q57398,2011-09-24,https://publico.pt/1513544
Q10310141,Q10325930,2012-01-23,https://arquivo.pt/wayback/20120123171336/http://www.tsf.pt/paginainicial/interior.aspx?content_id=771552
Q16019,Q2118027,2016-11-15,https://arquivo.pt/wayback/20161115053714/https://www.publico.pt/economia/noticia/vitor-gaspar-elogia-tolerancia-e-maturidade-de-manifestantes-antitroika-1563744
Q57615,Q3069519,2011-04-15,https://arquivo.pt/wayback/20110415194423/http://noticias.sapo.pt/info/artigo/1144213.html
Q57398,Q59336865,2010-04-12,https://arquivo.pt/wayback/20100412164104/http://www.publico.pt/Local/cavaco-diz-que-homenagem-a-spinola-e-acto-de-grande-justica_1431676
Q57615,Q57398,2011-07-17,https://publico.pt/1503400
Q655391,Q925136,2018-07-17,https://arquivo.pt/wayback/20180717144202/https://www.sabado.pt/portugal/amp/joao-semedo-ferro-rodrigues-recorda-homem-de-dialogo-que-deixa-uma-imensa-saudade
Q610788,Q182367,2010-07-16,https://publico.pt/1447388
Q9207629,Q16940732,2013-03-25,https://arquivo.pt/wayback/20130325060153/http://noticias.sapo.pt/nacional/artigo/diogo-feio-subscreve-remodelacao-e-pede-apreco-por-candidatura-de-rui-moreira_15916530.html
Q182367,Q737410,2006-01-24,https://publico.pt/1245702
Q610788,Q367910,2016-06-02,https://arquivo.pt/wayback/20160602232221/http://sol.sapo.pt/noticia/386508/Costa-recorda-Mariano-Gago-como-um-resistente-a-ditadura-que-mudou-o-paradigma-da-ci-ncia
Q239248,Q10347715,2018-08-20,https://arquivo.pt/wayback/20180820175625/http://www.jornaldenegocios.pt/empresas/detalhe/santana-lopes-recorda-visao-cosmopolita-pedro-queiroz-pereira
Q1318666,Q610788,2015-11-18,https://arquivo.pt/wayback/20151118223621/http://www.dinheirovivo.pt/banca/ulrich-confia-que-antonio-costa-mantera-rigor/
Q20045850,Q60114,2016-06-27,https://arquivo.pt/wayback/20160627075320/http://www.dnoticias.pt/actualidade/politica/596263-ireneu-barreto-participa-em-homenagem-a-ramalho-eanes
Q182367,Q156781,2005-12-20,https://publico.pt/1242397
Q527722,Q58161,2012-09-25,https://arquivo.pt/wayback/20120925224013/http://www.publico.pt/Pol%C3%ADtica/miguel-relvas-garante-confiar-em-paulo-portas_1563877
Q182367,Q156781,2005-07-24,https://publico.pt/1228973
Q16940732,Q10324447,2018-02-22,https://arquivo.pt/wayback/20180222020749/http://expresso.sapo.pt/politica/2017-10-01-Rui-Moreira-ja-esta-na-sede-de-campanha-nos-Aliados.-Pizarro-esta-num-hotel-do-outro-lado-da-Avenida
Q1688029,Q64578215,2019-06-15,https://arquivo.pt/wayback/20190615053854/https://sicnoticias.pt/pais/2019-06-11-Jeronimo-de-Sousadestacaa-contribuicaoimportantissima-de-Ruben-de-CarvalhonaFestado-Avante
Q239248,Q16940732,2018-10-30,https://arquivo.pt/wayback/20181030200532/https://expresso.sapo.pt/politica/2018-10-25-Santana-inaugura-Alianca-ao-lado-de-Rui-Moreira
Q439377,Q7378729,2018-02-18,https://arquivo.pt/wayback/20180218192656/https://www.dn.pt/portugal/interior/psdcongresso-assuncao-cristas-valoriza-boa-convergencia-com-rui-rio-9127545.html
Q1442096,Q85876953,2007-11-05,https://arquivo.pt/wayback/20071105202415/http://www.rtp.pt/index.php?article=297411&visual=16
Q610788,Q925136,2003-10-23,https://publico.pt/1172240
Q610788,Q463533,2016-11-06,https://arquivo.pt/wayback/20161106234603/http://www.tsf.pt/internacional/interior/costa-promete-a-temer-que-portugal-sera-advogado-do-brasil-5474887.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+TSF-Ultimas+%28TSF+Online+-+Ultimas+%28RSS%29%29
Q1386216,Q11794196,2014-09-18,https://arquivo.pt/wayback/20140918205731/http://www.rtp.pt/noticias/index.php?article=767613&tm=9&layout=123&visual=61
Q15849,Q57615,2015-07-04,https://arquivo.pt/wayback/20150704232425/http://www.jn.pt/PaginaInicial/Economia/Interior.aspx?content_id=4658960
Q156781,Q57398,2011-10-07,https://arquivo.pt/wayback/20111007232434/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=509735
Q567,Q312015,2015-08-17,https://arquivo.pt/wayback/20150817193514/http://www.ionline.pt/artigo/407271/grecia-merkel-sa-da-a-mudanca-de-atitude-de-alexis-tsipras?seccao=Mundo_i
Q10363320,Q10316578,2009-05-26,https://publico.pt/1383068
Q527722,Q3069519,2011-04-19,https://arquivo.pt/wayback/20110419001253/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=17093
Q157,Q7747,2016-03-04,https://arquivo.pt/wayback/20160304081504/http://www.ionline.pt/482448
Q550243,Q182367,2007-05-06,https://publico.pt/1293148
Q10338219,Q58161,2006-12-15,https://publico.pt/1279729
Q6756617,Q655391,2018-09-18,https://arquivo.pt/wayback/20180918041545/https://www.dn.pt/poder/interior/obitojoao-semedo-presidente-da-republica-recorda-homem-de-causas-e-defensor-do-sns-9602721.html
Q656518,Q610788,2013-10-03,https://arquivo.pt/wayback/20131003160318/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=87058
Q10310141,Q10338225,2005-03-05,https://arquivo.pt/wayback/20050305122305/http://dn.sapo.pt/2005/02/13/nacional/judice_campanha_lado_sarmento.html
Q10310170,Q1442096,2012-09-05,https://arquivo.pt/wayback/20120905034949/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=57424
Q610788,Q1709692,2017-12-14,https://arquivo.pt/wayback/20171214192707/https://www.jn.pt/nacional/interior/antonio-costa-mantem-total-confianca-em-vieira-da-silva-8985436.html
Q57398,Q57615,2013-08-01,https://arquivo.pt/wayback/20130801051608/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=79515
Q40722,Q156781,2017-01-09,https://arquivo.pt/wayback/20170109193304/http://expresso.sapo.pt/politica/2017-01-07-Dilma-Roussef-Mario-Soares-e-exemplo-de-que-e-possivel-construir-uma-sociedade-democratica
Q6293647,Q440355,2016-01-14,https://arquivo.pt/wayback/20160114224231/http://expresso.sapo.pt/politica/2015-12-05-Pacheco-Pereira-ao-lado-de-Marisa
Q3183808,Q925136,2002-05-27,https://publico.pt/146698
Q9696942,Q7378729,2017-01-06,https://arquivo.pt/wayback/20170106033521/http://ionline.sapo.pt/artigo/535829/carlos-carreiras-rui-rio-e-o-permanente-candidato-a-candidato-video-?seccao=Portugal_i
Q182367,Q156781,2005-12-12,https://arquivo.pt/wayback/20051212180609/http://dn.sapo.pt/2005/10/12/nacional/socrates_mobiliza_socialistas_torno_.html
Q610788,Q57398,2015-07-23,https://arquivo.pt/wayback/20150723185554/http://observador.pt/2015/07/23/costa-vamos-ajudar-cavaco-a-terminar-mandato-com-dignidade/
Q57615,Q15849,2016-07-10,https://arquivo.pt/wayback/20160710213726/http://www.aeiou.pt/quiosque/durao-barroso-foi-presidente-nos-piores-anos-do-projeto-europeu
Q57615,Q13581124,2016-03-05,https://arquivo.pt/wayback/20160305215258/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=5061845&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-SOCIEDADE+%28JN+-+Sociedade%29
Q156780,Q712532,2005-06-11,https://publico.pt/1225565
Q610788,Q10346748,2015-11-12,https://arquivo.pt/wayback/20151112231414/http://economico.sapo.pt/noticias/antonio-costa-lembra-paulo-cunha-e-silva-como-grande-figura-da-cultura-do-pais_234578.html
Q2857730,Q21568721,2018-12-29,https://arquivo.pt/wayback/20181229205318/https://www.publico.pt/2018/12/29/politica/noticia/bagao-felix-elogia-centeno-sentimento-misto-cativacoes-1856233/amp
Q157,Q329,2012-01-27,https://arquivo.pt/wayback/20120127192252/http://rtp.pt/noticias/?headline=46&visual=9&tm=7&t=Francois-Hollande-com-visao-europeia-bastante-diferente-da-de-Nicolas-Sarkozy.rtp&article=515245
Q16336402,Q239248,2017-11-16,https://publico.pt/1792843
Q182367,Q610788,2007-07-06,https://arquivo.pt/wayback/20070706085139/http://noticias.sapo.pt/lusa/artigo/kjdg5YNxVihYLapfn%2FfnWA.html
Q610788,Q1709692,2017-12-15,https://arquivo.pt/wayback/20171215215043/https://www.tsf.pt/politica/interior/primeiro-ministro-mantem-total-confianca-politica-em-vieira-da-silva-8985435.html
Q57661,Q312015,2015-06-07,https://arquivo.pt/wayback/20150607191455/http://observador.pt/2015/06/07/juncker-esta-a-perder-a-paciencia-para-tsipras/
Q1688029,Q182367,2008-01-21,https://arquivo.pt/wayback/20080121094759/http://dn.sapo.pt/2005/01/24/nacional/jeronimo_propoe_dialogo_ps_socrates.html
Q610788,Q182367,2016-11-15,https://arquivo.pt/wayback/20161115225016/http://sol.sapo.pt/artigo/510029/antonio-costa-celebra-jose-socrates-e-fragiliza-a-justica-
Q57398,Q182367,2010-10-05,https://arquivo.pt/wayback/20101005152508/http://noticias.sapo.pt/lusa/artigo/11602388.html
Q3069519,Q57398,2011-03-17,https://arquivo.pt/wayback/20110317040002/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=13681
Q610788,Q156781,2016-07-24,https://arquivo.pt/wayback/20160724010922/http://www.tvi24.iol.pt/politica/homenagem/antonio-costa-homenageia-mario-soares
Q10308185,Q4777638,2015-12-01,https://arquivo.pt/wayback/20151201224158/http://expresso.sapo.pt/politica/2015-11-17-Jorge-Miranda-declara-apoio-a-Novoa
Q10325930,Q1386216,2006-05-06,https://publico.pt/1256296
