Q16940727,Q523997,2018-10-03,https://arquivo.pt/wayback/20181003024226/https://sol.sapo.pt/artigo/628120/gomes-da-silva-acusa-luis-filipe-vieira-de-estar-agarrado-ao-poder-
Q9696942,Q239248,2016-09-21,https://arquivo.pt/wayback/20160921214134/http://expresso.sapo.pt/revista-de-imprensa/2016-09-21-PSD-Carreiras-insiste-em-Santana-Lopes-para-Lisboa-mas-ja-tem-plano-B
Q10270621,Q444059,2009-02-10,https://publico.pt/1364618
Q156781,Q57398,2011-01-26,https://arquivo.pt/wayback/20110126234402/http://www.ionline.pt/conteudo/100461-mario-soares-afirmou-que-cavaco-silva-foi-rancoroso-no-discurso-vitoria-e-criticou-o-ps
Q11794196,Q1386216,2012-03-30,https://arquivo.pt/wayback/20120330215457/http://expresso.sapo.pt/ar-nuno-magalhaes-sugere-que-ribeiro-e-castro-tire-consequencias-politicas-da-violacao-da-disciplina-de-voto=f715780
Q16498018,Q11767932,2012-09-08,https://publico.pt/1562227
Q550243,Q10305694,2014-05-03,https://arquivo.pt/wayback/20140503063026/http://expresso.sapo.pt/mendes-pede-inquerito-a-prescricao-de-jardim-goncalves=f859932
Q57661,Q182367,2014-05-25,https://arquivo.pt/wayback/20140525213131/http://economico.sapo.pt/noticias/juncker-culpa-governo-de-socrates_193504.html
Q11728611,Q182367,2010-10-16,https://publico.pt/1461332
Q550243,Q5340560,2012-03-25,https://arquivo.pt/wayback/20120325050129/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=546545&pn=1
Q737410,Q57398,2011-01-27,https://arquivo.pt/wayback/20110127200806/http://rtp.pt/noticias/?headline=46&visual=9&tm=83&t=Manuel-Alegre-acusa-Cavaco-Silva-de-violar-laicidade-do-Estado.rtp&article=407080
Q737410,Q10389338,2011-12-10,https://arquivo.pt/wayback/20111210182027/http://www.dn.pt/politica/interior.aspx?content_id=2176143
Q13582493,Q925136,2001-12-27,https://publico.pt/56217
Q103998211,Q7378729,2018-11-13,https://arquivo.pt/wayback/20181113203301/https://expresso.sapo.pt/politica/2018-11-13-Caso-Jose-Silvano-Rui-Rio-diz-que-nao-deixa-cair-os-amigos
Q1555060,Q2844986,2015-10-10,https://arquivo.pt/wayback/20151010011058/http://www.publico.pt/politica/noticia/ministro-da-defesa-nao-comenta-acusacao-de-ana-gomes-1699253
Q439377,Q20017756,2017-03-20,https://arquivo.pt/wayback/20170320181648/https://www.rtp.pt/noticias/politica/assuncao-cristas-o-meu-adversario-e-fernando-medina_a990052
Q182367,Q57398,2015-09-26,https://arquivo.pt/wayback/20150926045046/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=4763650
Q2571494,Q11764394,2017-05-31,https://publico.pt/1774064
Q3041550,Q446042,2009-05-27,https://publico.pt/1383155
Q4777562,Q2844986,2011-06-10,https://arquivo.pt/wayback/20110610152336/http://economico.sapo.pt/noticias/portas-contrata-garcia-pereira-para-processar-ana-gomes_120353.html
